Атакующий_1_ID;Атакующий_2_ID;Атакующий_3_ID;Атакующий_4_ID;Атакующий_5_ID;Винрейт_%;Всего_Боев;Средние_Баннеры;Сезон;;
GLAHSOKATANO;EZRAEXILE;GENERALSYNDULLA;HUYANG;PADAWANSABINE;90;320;56.31;Season 72 - 5v5;;
GLAHSOKATANO;EZRAEXILE;GENERALSYNDULLA;HUYANG;PADAWANSABINE;90;2244;57.03;Season 72 - 5v5;;
GLAHSOKATANO;EZRAEXILE;GENERALSYNDULLA;HUYANG;PADAWANSABINE;90;287;56.94;Season 72 - 5v5;;
GLAHSOKATANO;CHOPPERS3;GENERALSYNDULLA;HUYANG;PADAWANSABINE;89;377;58.42;Season 72 - 5v5;;
GLAHSOKATANO;EZRAEXILE;GENERALSYNDULLA;HUYANG;PADAWANSABINE;89;1782;57.23;Season 72 - 5v5;;
GLAHSOKATANO;EZRAEXILE;GENERALSYNDULLA;HUYANG;PADAWANSABINE;89;758;55.87;Season 72 - 5v5;;
GLAHSOKATANO;EZRAEXILE;GENERALSYNDULLA;HUYANG;PADAWANSABINE;88;470;55.94;Season 72 - 5v5;;
GLAHSOKATANO;EZRAEXILE;GENERALSYNDULLA;HUYANG;PADAWANSABINE;88;303;54.84;Season 72 - 5v5;;
GLAHSOKATANO;FULCRUMAHSOKA;GENERALSYNDULLA;HUYANG;PADAWANSABINE;87;3881;56.91;Season 72 - 5v5;;
GLAHSOKATANO;EZRAEXILE;GENERALSYNDULLA;HUYANG;PADAWANSABINE;84;348;50.83;Season 72 - 5v5;;
GLAHSOKATANO;EZRAEXILE;GENERALSYNDULLA;HUYANG;PADAWANSABINE;84;1651;52.55;Season 72 - 5v5;;
GLAHSOKATANO;EZRAEXILE;GENERALSYNDULLA;HUYANG;PADAWANSABINE;82;3860;50.87;Season 72 - 5v5;;
GLAHSOKATANO;FULCRUMAHSOKA;GENERALSYNDULLA;HUYANG;PADAWANSABINE;78;251;51.3;Season 72 - 5v5;;
GLAHSOKATANO;GENERALSYNDULLA;HUYANG;PADAWANSABINE;WATTAMBOR;75;1358;49.45;Season 72 - 5v5;;
GLAHSOKATANO;FULCRUMAHSOKA;GENERALSYNDULLA;HUYANG;PADAWANSABINE;74;317;45.02;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;FULCRUMAHSOKA;KYLOREN;TARONMALICOS;100;121;64.92;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;FULCRUMAHSOKA;KYLOREN;TARONMALICOS;100;121;64.92;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;FULCRUMAHSOKA;REY;TARONMALICOS;99;116;64.16;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;FULCRUMAHSOKA;NINTHSISTER;TARONMALICOS;99;215;64.26;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;FULCRUMAHSOKA;KYLORENUNMASKED;TARONMALICOS;98;646;64.03;Season 72 - 5v5;;
CEREJUNDA;KYLORENUNMASKED;MAULS7;REY;TARONMALICOS;98;136;63.36;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;KYLORENUNMASKED;REY;TARONMALICOS;98;133;63.75;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;FULCRUMAHSOKA;KYLORENUNMASKED;TARONMALICOS;91;119;58.46;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;FULCRUMAHSOKA;KYLOREN;TARONMALICOS;90;130;55.81;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;FULCRUMAHSOKA;NINTHSISTER;TARONMALICOS;84;245;52.56;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;FULCRUMAHSOKA;REY;TARONMALICOS;82;116;51.61;Season 72 - 5v5;;
CEREJUNDA;CALKESTIS;FULCRUMAHSOKA;KYLORENUNMASKED;TARONMALICOS;73;563;45.98;Season 72 - 5v5;;
PHASMA;FIRSTORDEREXECUTIONER;FIRSTORDERSPECIALFORCESPILOT;FIRSTORDERTIEPILOT;KYLOREN;100;209;64.14;Season 72 - 5v5;;
PHASMA;FIRSTORDEREXECUTIONER;FIRSTORDERSPECIALFORCESPILOT;FIRSTORDERTIEPILOT;KYLOREN;100;209;64.14;Season 72 - 5v5;;
PHASMA;FIRSTORDEREXECUTIONER;FIRSTORDERSPECIALFORCESPILOT;FIRSTORDERTIEPILOT;FIRSTORDERTROOPER;100;167;64.67;Season 72 - 5v5;;
PHASMA;FIRSTORDEREXECUTIONER;FIRSTORDEROFFICERMALE;FIRSTORDERTIEPILOT;FIRSTORDERTROOPER;100;142;64.68;Season 72 - 5v5;;
PHASMA;FIRSTORDEROFFICERMALE;FIRSTORDERTIEPILOT;FIRSTORDERTROOPER;KYLOREN;100;105;63.78;Season 72 - 5v5;;
PHASMA;FIRSTORDEREXECUTIONER;FIRSTORDERTIEPILOT;FIRSTORDERTROOPER;KYLOREN;99;455;63.65;Season 72 - 5v5;;
PHASMA;FIRSTORDEREXECUTIONER;FIRSTORDEROFFICERMALE;FIRSTORDERTIEPILOT;KYLOREN;99;127;63.61;Season 72 - 5v5;;
PHASMA;FIRSTORDEREXECUTIONER;FIRSTORDERTIEPILOT;FIRSTORDERTROOPER;KYLOREN;99;119;60.94;Season 72 - 5v5;;
50RT;BB8;L3_37;LOBOT;T3_M4;95;127;56.3;Season 72 - 5v5;;
CROSSHAIRS3;HUNTERS3;WRECKERS3;GLAHSOKATANO;EZRAEXILE;100;104;66.84;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;99;102;63.02;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;98;2315;63.6;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;98;105;63.28;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;97;280;58.59;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;97;172;63.34;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;96;566;62.63;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;96;310;62.85;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;95;447;60.49;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;95;414;61.77;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;95;190;61.86;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;95;5362;57.53;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;94;135;59.76;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;94;191;59.24;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;93;160;60.76;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;93;563;60.34;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;93;367;58.66;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;92;842;59.49;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;92;965;58.68;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;92;143;58.46;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;91;126;57.6;Season 72 - 5v5;;
OMEGAS3;BADBATCHOMEGA;CROSSHAIRS3;HUNTERS3;WRECKERS3;90;114;54.35;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;89;168;56.63;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;87;105;56.79;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;85;153;55.22;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;85;124;54.68;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;85;742;55.7;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;84;163;53.81;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;83;421;52.95;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;81;148;52.45;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;78;113;48.77;Season 72 - 5v5;;
OMEGAS3;BATCHERS3;CROSSHAIRS3;HUNTERS3;WRECKERS3;70;601;44.17;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;100;721;63.22;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;100;721;63.22;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;SCARIFREBEL;100;268;64.66;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;PAO;100;148;63.42;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;100;123;64.15;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;CHIRRUTIMWE;JYNERSO;K2SO;100;112;64.63;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;PAO;100;100;64.79;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;99;215;58.94;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;CHIRRUTIMWE;JYNERSO;K2SO;99;100;64.29;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;98;134;63.99;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;PAO;97;149;63.61;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;SCARIFREBEL;97;272;61.11;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;CHIRRUTIMWE;JYNERSO;97;174;61.2;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;SCARIFREBEL;97;263;63.2;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;96;688;62.81;Season 72 - 5v5;;
ADMIRALRADDUS;BAZEMALBUS;CASSIANANDOR;CHIRRUTIMWE;JYNERSO;96;109;59.66;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;95;171;57.26;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;95;144;62.01;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;94;736;57.4;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;PAO;93;133;55.81;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;CHIRRUTIMWE;JYNERSO;K2SO;92;157;53.48;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;PAO;92;152;56.66;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;SCARIFREBEL;92;193;58.58;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;92;488;57.14;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;92;677;56.18;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;SCARIFREBEL;90;354;51.89;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;CHIRRUTIMWE;JYNERSO;K2SO;89;108;54.34;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;PAO;89;140;50.9;Season 72 - 5v5;;
ADMIRALRADDUS;BISTAN;CASSIANANDOR;JYNERSO;K2SO;89;167;54.49;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;SCARIFREBEL;89;268;53.62;Season 72 - 5v5;;
ADMIRALRADDUS;CASSIANANDOR;JYNERSO;K2SO;SCARIFREBEL;86;251;53.05;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;ENFYSNEST;VANE;92;196;57.55;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;ENFYSNEST;VANE;92;196;57.55;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;ENFYSNEST;VANE;91;265;58.05;Season 72 - 5v5;;
GLHONDO;CAPTAINSILVO;HONDO;SM33;VANE;85;161;54.34;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;82;111;51.22;Season 72 - 5v5;;
GLHONDO;CAPTAINSILVO;HONDO;SM33;VANE;82;251;53.18;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;82;100;50.85;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;81;3680;51.73;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;80;348;51.61;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;80;2083;49.78;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;72;250;46.04;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;72;1938;46.83;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;71;1790;45.53;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;70;768;44.09;Season 72 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;70;125;45.71;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;98;1294;62.16;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;98;1294;62.16;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;97;1821;61.87;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;97;2582;61.87;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;96;374;62.1;Season 72 - 5v5;;
LORDVADER;GRANDADMIRALTHRAWN;MAULS7;NINTHSISTER;ROYALGUARD;96;316;59.97;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;95;799;59.83;Season 72 - 5v5;;
LORDVADER;ADMIRALPIETT;GRANDADMIRALTHRAWN;MAULS7;ROYALGUARD;95;480;59.11;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;94;646;61.07;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;94;309;60.41;Season 72 - 5v5;;
LORDVADER;ADMIRALPIETT;MAULS7;ROYALGUARD;VADER;93;564;58.43;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;93;2632;59.24;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;93;4375;58.91;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;93;427;58.85;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;92;1380;58.28;Season 72 - 5v5;;
LORDVADER;GRANDADMIRALTHRAWN;MAULS7;ROYALGUARD;VADER;92;599;57.39;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;91;1148;58.82;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;90;978;57.1;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;87;508;57.26;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;81;3543;51.63;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;74;1985;47.7;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;73;503;47.08;Season 72 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;72;357;44.59;Season 72 - 5v5;;
CT5555;CT7567;JEDIMASTERKENOBI;AHSOKATANO;COMMANDERAHSOKA;100;163;67.71;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;99;388;64.79;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;99;468;62.96;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;99;201;64.24;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;99;156;64;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;95;127;59.36;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;95;127;56.31;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;88;474;51.44;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;88;2442;53.53;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;87;175;55.62;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;87;142;51.91;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;81;317;48.24;Season 72 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;80;145;48.69;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;100;351;63.71;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;100;351;63.71;Season 72 - 5v5;;
GREATMOTHERS;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERSPIRIT;TALIA;99;838;62.46;Season 72 - 5v5;;
GREATMOTHERS;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERSPIRIT;TALIA;99;208;63.39;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;99;1407;63.49;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTTROOPER;99;342;62.06;Season 72 - 5v5;;
GREATMOTHERS;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERINITIATE;NIGHTSISTERSPIRIT;98;233;61.97;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;98;1514;62.67;Season 72 - 5v5;;
GREATMOTHERS;ASAJVENTRESS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTTROOPER;98;190;62.65;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;98;252;62.35;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;98;172;62.28;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;97;1336;62.41;Season 72 - 5v5;;
GREATMOTHERS;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERSPIRIT;TALIA;96;242;61.09;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;96;387;58.53;Season 72 - 5v5;;
GREATMOTHERS;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERSPIRIT;TALIA;95;333;56.32;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;94;466;58.95;Season 72 - 5v5;;
GREATMOTHERS;ASAJVENTRESS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTTROOPER;94;1136;58.52;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;93;427;54.55;Season 72 - 5v5;;
GREATMOTHERS;ASAJVENTRESS;MERRIN;MORGANELSBETH;NIGHTSISTERSPIRIT;93;232;58.78;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;93;292;59.33;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;93;617;59.05;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;93;398;57.72;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;93;258;59.07;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;92;928;58.86;Season 72 - 5v5;;
GREATMOTHERS;ASAJVENTRESS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTTROOPER;92;269;57.87;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;92;504;58.37;Season 72 - 5v5;;
GREATMOTHERS;MERRIN;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERSPIRIT;90;237;56.89;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;90;2125;56.02;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERZOMBIE;NIGHTTROOPER;87;344;54.84;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;86;165;52.27;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;85;841;53.7;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;84;1501;52.34;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;83;383;52.47;Season 72 - 5v5;;
GREATMOTHERS;MERRIN;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;83;500;52;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;82;209;51.01;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;81;389;49.25;Season 72 - 5v5;;
GREATMOTHERS;ASAJVENTRESS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTTROOPER;81;205;50.24;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;79;297;49.6;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;78;366;49.33;Season 72 - 5v5;;
GREATMOTHERS;MERRIN;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTSISTERZOMBIE;77;245;49.22;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;75;290;45.1;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;74;1492;46.16;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTSISTERSPIRIT;74;260;46.58;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;73;257;44.47;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;71;296;42.53;Season 72 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;70;6908;44.11;Season 72 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;100;439;64.96;Season 72 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;100;439;64.96;Season 72 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;100;258;64.95;Season 72 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;100;246;65;Season 72 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;100;215;64.55;Season 72 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;100;109;62.01;Season 72 - 5v5;;
